"date_time","temp","site"
"7/25/2023 15:17",25,"saleb1"
"7/25/2023 15:32",24.5,"saleb1"
"7/25/2023 15:47",23.8,"saleb1"
"7/25/2023 16:02",23.3,"saleb1"
"7/25/2023 16:17",22.9,"saleb1"
"7/25/2023 16:32",22.7,"saleb1"
"7/25/2023 16:47",22.7,"saleb1"
"7/25/2023 17:02",22.6,"saleb1"
"7/25/2023 17:17",22.5,"saleb1"
"7/25/2023 17:32",22.5,"saleb1"
"7/25/2023 17:47",22.4,"saleb1"
"7/25/2023 18:02",22.4,"saleb1"
"7/25/2023 18:17",22.4,"saleb1"
"7/25/2023 18:32",22.3,"saleb1"
"7/25/2023 18:47",22.3,"saleb1"
"7/25/2023 19:02",22.2,"saleb1"
"7/25/2023 19:17",22.1,"saleb1"
"7/25/2023 19:32",22.1,"saleb1"
"7/25/2023 19:47",22.1,"saleb1"
"7/25/2023 20:02",22,"saleb1"
"7/25/2023 20:17",21.9,"saleb1"
"7/25/2023 20:32",21.9,"saleb1"
"7/25/2023 20:47",21.9,"saleb1"
"7/25/2023 21:02",21.9,"saleb1"
"7/25/2023 21:17",21.8,"saleb1"
"7/25/2023 21:32",21.8,"saleb1"
"7/25/2023 21:47",21.7,"saleb1"
"7/25/2023 22:02",21.7,"saleb1"
"7/25/2023 22:17",21.6,"saleb1"
"7/25/2023 22:32",21.6,"saleb1"
"7/25/2023 22:47",21.6,"saleb1"
"7/25/2023 23:02",21.5,"saleb1"
"7/25/2023 23:17",21.5,"saleb1"
"7/25/2023 23:32",21.5,"saleb1"
"7/25/2023 23:47",21.4,"saleb1"
"7/26/2023 0:02",21.4,"saleb1"
"7/26/2023 0:17",21.4,"saleb1"
"7/26/2023 0:32",21.4,"saleb1"
"7/26/2023 0:47",21.3,"saleb1"
"7/26/2023 1:02",21.3,"saleb1"
"7/26/2023 1:17",21.2,"saleb1"
"7/26/2023 1:32",21.1,"saleb1"
"7/26/2023 1:47",21.1,"saleb1"
"7/26/2023 2:02",21.1,"saleb1"
"7/26/2023 2:17",21,"saleb1"
"7/26/2023 2:32",21.1,"saleb1"
"7/26/2023 2:47",21.1,"saleb1"
"7/26/2023 3:02",21,"saleb1"
"7/26/2023 3:17",21,"saleb1"
"7/26/2023 3:32",20.9,"saleb1"
"7/26/2023 3:47",20.9,"saleb1"
"7/26/2023 4:02",20.9,"saleb1"
"7/26/2023 4:17",20.8,"saleb1"
"7/26/2023 4:32",20.7,"saleb1"
"7/26/2023 4:47",20.6,"saleb1"
"7/26/2023 5:02",20.7,"saleb1"
"7/26/2023 5:17",20.7,"saleb1"
"7/26/2023 5:32",20.6,"saleb1"
"7/26/2023 5:47",20.7,"saleb1"
"7/26/2023 6:02",20.7,"saleb1"
"7/26/2023 6:17",20.7,"saleb1"
"7/26/2023 6:32",20.7,"saleb1"
"7/26/2023 6:47",21.3,"saleb1"
"7/26/2023 7:02",23.3,"saleb1"
"7/26/2023 7:17",24.3,"saleb1"
"7/26/2023 7:32",24.6,"saleb1"
"7/26/2023 7:47",24.9,"saleb1"
"7/26/2023 8:02",24.8,"saleb1"
"7/26/2023 8:17",24.8,"saleb1"
"7/26/2023 8:32",24.8,"saleb1"
"7/26/2023 8:47",24.8,"saleb1"
"7/26/2023 9:02",24.9,"saleb1"
"7/26/2023 9:17",24.9,"saleb1"
"7/26/2023 9:32",25.2,"saleb1"
"7/26/2023 9:47",25.4,"saleb1"
"7/26/2023 10:02",25.5,"saleb1"
"7/26/2023 10:17",25.6,"saleb1"
"7/26/2023 10:32",26,"saleb1"
"7/26/2023 10:47",26.3,"saleb1"
"7/26/2023 11:02",26.7,"saleb1"
"7/26/2023 11:17",27.2,"saleb1"
"7/26/2023 11:32",27.4,"saleb1"
"7/26/2023 11:47",27.5,"saleb1"
"7/26/2023 12:02",27.6,"saleb1"
"7/26/2023 12:17",27.9,"saleb1"
"7/26/2023 12:32",27.9,"saleb1"
"7/26/2023 12:47",28,"saleb1"
"7/26/2023 13:02",28,"saleb1"
"7/26/2023 13:17",28,"saleb1"
"7/26/2023 13:32",27.9,"saleb1"
"7/26/2023 13:47",27.9,"saleb1"
"7/26/2023 14:02",27.9,"saleb1"
"7/26/2023 14:17",27.8,"saleb1"
"7/26/2023 14:32",27.1,"saleb1"
"7/26/2023 14:47",26.2,"saleb1"
"7/26/2023 15:02",25.5,"saleb1"
"7/26/2023 15:17",25,"saleb1"
"7/26/2023 15:32",24.6,"saleb1"
"7/26/2023 15:47",24.3,"saleb1"
"7/26/2023 16:02",23.9,"saleb1"
"7/26/2023 16:17",23.6,"saleb1"
"7/26/2023 16:32",23.4,"saleb1"
"7/26/2023 16:47",23.2,"saleb1"
"7/26/2023 17:02",23.1,"saleb1"
"7/26/2023 17:17",23,"saleb1"
"7/26/2023 17:32",22.8,"saleb1"
"7/26/2023 17:47",22.7,"saleb1"
"7/26/2023 18:02",22.6,"saleb1"
"7/26/2023 18:17",22.5,"saleb1"
"7/26/2023 18:32",22.4,"saleb1"
"7/26/2023 18:47",22.3,"saleb1"
"7/26/2023 19:02",22.2,"saleb1"
"7/26/2023 19:17",22.1,"saleb1"
"7/26/2023 19:32",22.1,"saleb1"
"7/26/2023 19:47",22,"saleb1"
"7/26/2023 20:02",21.9,"saleb1"
"7/26/2023 20:17",21.9,"saleb1"
"7/26/2023 20:32",21.8,"saleb1"
"7/26/2023 20:47",21.7,"saleb1"
"7/26/2023 21:02",21.6,"saleb1"
"7/26/2023 21:17",21.5,"saleb1"
"7/26/2023 21:32",21.4,"saleb1"
"7/26/2023 21:47",21.4,"saleb1"
"7/26/2023 22:02",21.4,"saleb1"
"7/26/2023 22:17",21.4,"saleb1"
"7/26/2023 22:32",21.3,"saleb1"
"7/26/2023 22:47",21.3,"saleb1"
"7/26/2023 23:02",21.2,"saleb1"
"7/26/2023 23:17",21.1,"saleb1"
"7/26/2023 23:32",21,"saleb1"
"7/26/2023 23:47",20.9,"saleb1"
"7/27/2023 0:02",20.9,"saleb1"
"7/27/2023 0:17",20.7,"saleb1"
"7/27/2023 0:32",20.7,"saleb1"
"7/27/2023 0:47",20.6,"saleb1"
"7/27/2023 1:02",20.5,"saleb1"
"7/27/2023 1:17",20.3,"saleb1"
"7/27/2023 1:32",20.1,"saleb1"
"7/27/2023 1:47",20,"saleb1"
"7/27/2023 2:02",20,"saleb1"
"7/27/2023 2:17",19.9,"saleb1"
"7/27/2023 2:32",19.8,"saleb1"
"7/27/2023 2:47",19.8,"saleb1"
"7/27/2023 3:02",19.7,"saleb1"
"7/27/2023 3:17",19.6,"saleb1"
"7/27/2023 3:32",19.6,"saleb1"
"7/27/2023 3:47",19.5,"saleb1"
"7/27/2023 4:02",19.4,"saleb1"
"7/27/2023 4:17",19.3,"saleb1"
"7/27/2023 4:32",19.3,"saleb1"
"7/27/2023 4:47",19.4,"saleb1"
"7/27/2023 5:02",19.5,"saleb1"
"7/27/2023 5:17",19.6,"saleb1"
"7/27/2023 5:32",19.7,"saleb1"
"7/27/2023 5:47",19.6,"saleb1"
"7/27/2023 6:02",19.6,"saleb1"
"7/27/2023 6:17",19.7,"saleb1"
"7/27/2023 6:32",19.9,"saleb1"
"7/27/2023 6:47",20,"saleb1"
"7/27/2023 7:02",20,"saleb1"
"7/27/2023 7:17",20.2,"saleb1"
"7/27/2023 7:32",20.2,"saleb1"
"7/27/2023 7:47",20.4,"saleb1"
"7/27/2023 8:02",20.5,"saleb1"
"7/27/2023 8:17",20.5,"saleb1"
"7/27/2023 8:32",20.6,"saleb1"
"7/27/2023 8:47",20.7,"saleb1"
"7/27/2023 9:02",20.7,"saleb1"
"7/27/2023 9:17",20.8,"saleb1"
"7/27/2023 9:32",20.9,"saleb1"
"7/27/2023 9:47",21,"saleb1"
"7/27/2023 10:02",21.1,"saleb1"
"7/27/2023 10:17",21.1,"saleb1"
"7/27/2023 10:32",21.3,"saleb1"
"7/27/2023 10:47",21.5,"saleb1"
"7/27/2023 11:02",21.6,"saleb1"
"7/27/2023 11:17",21.9,"saleb1"
"7/27/2023 11:32",23.1,"saleb1"
"7/27/2023 11:47",28.1,"saleb1"
"7/27/2023 12:02",27.5,"saleb1"
"7/27/2023 12:17",26.5,"saleb1"
"7/27/2023 12:32",23.3,"saleb1"
"7/27/2023 12:47",23.5,"saleb1"
"7/27/2023 13:02",22.7,"saleb1"
"7/27/2023 13:17",22.8,"saleb1"
"7/27/2023 13:32",22.6,"saleb1"
"7/27/2023 13:47",21.7,"saleb1"
"7/27/2023 14:02",22.6,"saleb1"
"7/27/2023 14:17",22.6,"saleb1"
"7/27/2023 14:32",22.6,"saleb1"
"7/27/2023 14:47",22.6,"saleb1"
"7/27/2023 15:02",22.6,"saleb1"
"7/27/2023 15:17",22.6,"saleb1"
"7/27/2023 15:32",22.6,"saleb1"
"7/27/2023 15:47",22.6,"saleb1"
"7/27/2023 16:02",22.5,"saleb1"
"7/27/2023 16:17",22.6,"saleb1"
"7/27/2023 16:32",22.6,"saleb1"
"7/27/2023 16:47",22.6,"saleb1"
"7/27/2023 17:02",22.5,"saleb1"
"7/27/2023 17:17",22.5,"saleb1"
"7/27/2023 17:32",22.6,"saleb1"
"7/27/2023 17:47",22.7,"saleb1"
"7/27/2023 18:02",22.7,"saleb1"
"7/27/2023 18:17",22.7,"saleb1"
"7/27/2023 18:32",22.8,"saleb1"
"7/27/2023 18:47",22.7,"saleb1"
"7/27/2023 19:02",22.7,"saleb1"
"7/27/2023 19:17",22.6,"saleb1"
"7/27/2023 19:32",22.7,"saleb1"
"7/27/2023 19:47",22.7,"saleb1"
"7/27/2023 20:02",22.6,"saleb1"
"7/27/2023 20:17",22.5,"saleb1"
"7/27/2023 20:32",22.6,"saleb1"
"7/27/2023 20:47",22.6,"saleb1"
"7/27/2023 21:02",22.5,"saleb1"
"7/27/2023 21:17",22.5,"saleb1"
"7/27/2023 21:32",22.5,"saleb1"
"7/27/2023 21:47",22.5,"saleb1"
"7/27/2023 22:02",22.5,"saleb1"
"7/27/2023 22:17",22.5,"saleb1"
"7/27/2023 22:32",22.5,"saleb1"
"7/27/2023 22:47",22.6,"saleb1"
"7/27/2023 23:02",22.5,"saleb1"
"7/27/2023 23:17",22.4,"saleb1"
"7/27/2023 23:32",22.4,"saleb1"
"7/27/2023 23:47",22.3,"saleb1"
"7/28/2023 0:02",22.3,"saleb1"
"7/28/2023 0:17",22.3,"saleb1"
"7/28/2023 0:32",22.3,"saleb1"
"7/28/2023 0:47",22.3,"saleb1"
"7/28/2023 1:02",22.3,"saleb1"
"7/28/2023 1:17",22.3,"saleb1"
"7/28/2023 1:32",22.2,"saleb1"
"7/28/2023 1:47",22.2,"saleb1"
"7/28/2023 2:02",22.2,"saleb1"
"7/28/2023 2:17",22.1,"saleb1"
"7/28/2023 2:32",22.1,"saleb1"
"7/28/2023 2:47",22.1,"saleb1"
"7/28/2023 3:02",22.1,"saleb1"
"7/28/2023 3:17",22.1,"saleb1"
"7/28/2023 3:32",22.1,"saleb1"
"7/28/2023 3:47",22,"saleb1"
"7/28/2023 4:02",22.1,"saleb1"
"7/28/2023 4:17",22.1,"saleb1"
"7/28/2023 4:32",22.1,"saleb1"
"7/28/2023 4:47",22.1,"saleb1"
"7/28/2023 5:02",22,"saleb1"
"7/28/2023 5:17",22,"saleb1"
"7/28/2023 5:32",22,"saleb1"
"7/28/2023 5:47",22,"saleb1"
"7/28/2023 6:02",22,"saleb1"
"7/28/2023 6:17",22,"saleb1"
"7/28/2023 6:32",22,"saleb1"
"7/28/2023 6:47",22,"saleb1"
"7/28/2023 7:02",22,"saleb1"
"7/28/2023 7:17",22.1,"saleb1"
"7/28/2023 7:32",22,"saleb1"
"7/28/2023 7:47",22.1,"saleb1"
"7/28/2023 8:02",22.1,"saleb1"
"7/28/2023 8:17",22.1,"saleb1"
"7/28/2023 8:32",22.2,"saleb1"
"7/28/2023 8:47",22.2,"saleb1"
"7/28/2023 9:02",22.3,"saleb1"
"7/28/2023 9:17",22.3,"saleb1"
"7/28/2023 9:32",22.3,"saleb1"
"7/28/2023 9:47",22.3,"saleb1"
"7/28/2023 10:02",22.4,"saleb1"
"7/28/2023 10:17",22.3,"saleb1"
"7/28/2023 10:32",22.4,"saleb1"
"7/28/2023 10:47",22.4,"saleb1"
"7/28/2023 11:02",22.5,"saleb1"
"7/28/2023 11:17",22.5,"saleb1"
"7/28/2023 11:32",22.6,"saleb1"
"7/28/2023 11:47",22.6,"saleb1"
"7/28/2023 12:02",22.7,"saleb1"
"7/28/2023 12:17",22.7,"saleb1"
"7/28/2023 12:32",22.7,"saleb1"
"7/28/2023 12:47",22.7,"saleb1"
"7/28/2023 13:02",22.7,"saleb1"
"7/28/2023 13:17",22.8,"saleb1"
"7/28/2023 13:32",22.9,"saleb1"
"7/28/2023 13:47",22.8,"saleb1"
"7/28/2023 14:02",22.7,"saleb1"
"7/28/2023 14:17",22.8,"saleb1"
"7/28/2023 14:32",22.8,"saleb1"
"7/28/2023 14:47",22.8,"saleb1"
"7/28/2023 15:02",22.7,"saleb1"
"7/28/2023 15:17",22.8,"saleb1"
"7/28/2023 15:32",22.8,"saleb1"
"7/28/2023 15:47",22.7,"saleb1"
"7/28/2023 16:02",22.8,"saleb1"
"7/28/2023 16:17",22.8,"saleb1"
"7/28/2023 16:32",22.8,"saleb1"
"7/28/2023 16:47",22.7,"saleb1"
"7/28/2023 17:02",22.7,"saleb1"
"7/28/2023 17:17",22.7,"saleb1"
"7/28/2023 17:32",22.7,"saleb1"
"7/28/2023 17:47",22.7,"saleb1"
"7/28/2023 18:02",22.6,"saleb1"
"7/28/2023 18:17",22.6,"saleb1"
"7/28/2023 18:32",22.6,"saleb1"
"7/28/2023 18:47",22.5,"saleb1"
"7/28/2023 19:02",22.6,"saleb1"
"7/28/2023 19:17",22.6,"saleb1"
"7/28/2023 19:32",22.5,"saleb1"
"7/28/2023 19:47",22.6,"saleb1"
"7/28/2023 20:02",22.6,"saleb1"
"7/28/2023 20:17",22.6,"saleb1"
"7/28/2023 20:32",22.6,"saleb1"
"7/28/2023 20:47",22.7,"saleb1"
"7/28/2023 21:02",22.7,"saleb1"
"7/28/2023 21:17",22.7,"saleb1"
"7/28/2023 21:32",22.7,"saleb1"
"7/28/2023 21:47",22.7,"saleb1"
"7/28/2023 22:02",22.6,"saleb1"
"7/28/2023 22:17",22.6,"saleb1"
"7/28/2023 22:32",22.5,"saleb1"
"7/28/2023 22:47",22.5,"saleb1"
"7/28/2023 23:02",22.5,"saleb1"
"7/28/2023 23:17",22.5,"saleb1"
"7/28/2023 23:32",22.5,"saleb1"
"7/28/2023 23:47",22.4,"saleb1"
"7/29/2023 0:02",22.4,"saleb1"
"7/29/2023 0:17",22.4,"saleb1"
"7/29/2023 0:32",22.4,"saleb1"
"7/29/2023 0:47",22.4,"saleb1"
"7/29/2023 1:02",22.5,"saleb1"
"7/29/2023 1:17",22.6,"saleb1"
"7/29/2023 1:32",22.6,"saleb1"
"7/29/2023 1:47",22.6,"saleb1"
"7/29/2023 2:02",22.6,"saleb1"
"7/29/2023 2:17",22.6,"saleb1"
"7/29/2023 2:32",22.6,"saleb1"
"7/29/2023 2:47",22.6,"saleb1"
"7/29/2023 3:02",22.5,"saleb1"
"7/29/2023 3:17",22.6,"saleb1"
"7/29/2023 3:32",22.6,"saleb1"
"7/29/2023 3:47",22.6,"saleb1"
"7/29/2023 4:02",22.6,"saleb1"
"7/29/2023 4:17",22.6,"saleb1"
"7/29/2023 4:32",22.7,"saleb1"
"7/29/2023 4:47",22.7,"saleb1"
"7/29/2023 5:02",22.7,"saleb1"
"7/29/2023 5:17",22.7,"saleb1"
"7/29/2023 5:32",22.7,"saleb1"
"7/29/2023 5:47",22.8,"saleb1"
"7/29/2023 6:02",22.8,"saleb1"
"7/29/2023 6:17",22.9,"saleb1"
"7/29/2023 6:32",23,"saleb1"
"7/29/2023 6:47",23,"saleb1"
"7/29/2023 7:02",23,"saleb1"
"7/29/2023 7:17",23,"saleb1"
"7/29/2023 7:32",23,"saleb1"
"7/29/2023 7:47",23,"saleb1"
"7/29/2023 8:02",23.1,"saleb1"
"7/29/2023 8:17",23,"saleb1"
"7/29/2023 8:32",23.1,"saleb1"
"7/29/2023 8:47",23.1,"saleb1"
"7/29/2023 9:02",23.2,"saleb1"
"7/29/2023 9:17",23.2,"saleb1"
"7/29/2023 9:32",23.3,"saleb1"
"7/29/2023 9:47",23.2,"saleb1"
"7/29/2023 10:02",23.3,"saleb1"
"7/29/2023 10:17",23.3,"saleb1"
"7/29/2023 10:32",23.5,"saleb1"
"7/29/2023 10:47",23.5,"saleb1"
"7/29/2023 11:02",23.6,"saleb1"
"7/29/2023 11:17",23.5,"saleb1"
"7/29/2023 11:32",23.6,"saleb1"
"7/29/2023 11:47",23.5,"saleb1"
"7/29/2023 12:02",23.5,"saleb1"
"7/29/2023 12:17",23.6,"saleb1"
"7/29/2023 12:32",23.6,"saleb1"
"7/29/2023 12:47",23.6,"saleb1"
"7/29/2023 13:02",23.6,"saleb1"
"7/29/2023 13:17",23.5,"saleb1"
"7/29/2023 13:32",23.6,"saleb1"
"7/29/2023 13:47",23.6,"saleb1"
"7/29/2023 14:02",23.6,"saleb1"
"7/29/2023 14:17",23.6,"saleb1"
"7/29/2023 14:32",23.7,"saleb1"
"7/29/2023 14:47",23.8,"saleb1"
"7/29/2023 15:02",23.8,"saleb1"
"7/29/2023 15:17",23.8,"saleb1"
"7/29/2023 15:32",23.8,"saleb1"
"7/29/2023 15:47",23.9,"saleb1"
"7/29/2023 16:02",23.9,"saleb1"
"7/29/2023 16:17",23.9,"saleb1"
"7/29/2023 16:32",23.9,"saleb1"
"7/29/2023 16:47",23.9,"saleb1"
"7/29/2023 17:02",24,"saleb1"
"7/29/2023 17:17",24,"saleb1"
"7/29/2023 17:32",24,"saleb1"
"7/29/2023 17:47",23.9,"saleb1"
"7/29/2023 18:02",23.9,"saleb1"
"7/29/2023 18:17",23.9,"saleb1"
"7/29/2023 18:32",23.9,"saleb1"
"7/29/2023 18:47",23.9,"saleb1"
"7/29/2023 19:02",23.9,"saleb1"
"7/29/2023 19:17",23.9,"saleb1"
"7/29/2023 19:32",23.9,"saleb1"
"7/29/2023 19:47",23.8,"saleb1"
"7/29/2023 20:02",23.9,"saleb1"
"7/29/2023 20:17",23.8,"saleb1"
"7/29/2023 20:32",23.8,"saleb1"
"7/29/2023 20:47",23.7,"saleb1"
"7/29/2023 21:02",23.7,"saleb1"
"7/29/2023 21:17",23.7,"saleb1"
"7/29/2023 21:32",23.5,"saleb1"
"7/29/2023 21:47",23.6,"saleb1"
"7/29/2023 22:02",23.6,"saleb1"
"7/29/2023 22:17",23.5,"saleb1"
"7/29/2023 22:32",23.6,"saleb1"
"7/29/2023 22:47",23.6,"saleb1"
"7/29/2023 23:02",23.5,"saleb1"
"7/29/2023 23:17",23.5,"saleb1"
"7/29/2023 23:32",23.5,"saleb1"
"7/29/2023 23:47",23.5,"saleb1"
"7/30/2023 0:02",23.5,"saleb1"
"7/30/2023 0:17",23.5,"saleb1"
"7/30/2023 0:32",23.6,"saleb1"
"7/30/2023 0:47",23.6,"saleb1"
"7/30/2023 1:02",23.6,"saleb1"
"7/30/2023 1:17",23.6,"saleb1"
"7/30/2023 1:32",23.6,"saleb1"
"7/30/2023 1:47",23.6,"saleb1"
"7/30/2023 2:02",23.5,"saleb1"
"7/30/2023 2:17",23.6,"saleb1"
"7/30/2023 2:32",23.5,"saleb1"
"7/30/2023 2:47",23.4,"saleb1"
"7/30/2023 3:02",23.5,"saleb1"
"7/30/2023 3:17",23.5,"saleb1"
"7/30/2023 3:32",23.5,"saleb1"
"7/30/2023 3:47",23.5,"saleb1"
"7/30/2023 4:02",23.4,"saleb1"
"7/30/2023 4:17",23.4,"saleb1"
"7/30/2023 4:32",23.4,"saleb1"
"7/30/2023 4:47",23.4,"saleb1"
"7/30/2023 5:02",23.3,"saleb1"
"7/30/2023 5:17",23.2,"saleb1"
"7/30/2023 5:32",23.1,"saleb1"
"7/30/2023 5:47",23.1,"saleb1"
"7/30/2023 6:02",23.1,"saleb1"
"7/30/2023 6:17",23.1,"saleb1"
"7/30/2023 6:32",23.2,"saleb1"
"7/30/2023 6:47",23.2,"saleb1"
"7/30/2023 7:02",23.2,"saleb1"
"7/30/2023 7:17",23.2,"saleb1"
"7/30/2023 7:32",23.2,"saleb1"
"7/30/2023 7:47",23.3,"saleb1"
"7/30/2023 8:02",23.4,"saleb1"
"7/30/2023 8:17",23.5,"saleb1"
"7/30/2023 8:32",23.5,"saleb1"
"7/30/2023 8:47",23.6,"saleb1"
"7/30/2023 9:02",23.9,"saleb1"
"7/30/2023 9:17",24,"saleb1"
"7/30/2023 9:32",24.1,"saleb1"
"7/30/2023 9:47",24.2,"saleb1"
"7/30/2023 10:02",24.2,"saleb1"
"7/30/2023 10:17",24.3,"saleb1"
"7/30/2023 10:32",24.3,"saleb1"
"7/30/2023 10:47",24.4,"saleb1"
"7/30/2023 11:02",24.4,"saleb1"
"7/30/2023 11:17",24.3,"saleb1"
"7/30/2023 11:32",24.4,"saleb1"
"7/30/2023 11:47",24.4,"saleb1"
"7/30/2023 12:02",24.5,"saleb1"
"7/30/2023 12:17",24.5,"saleb1"
"7/30/2023 12:32",24.5,"saleb1"
"7/30/2023 12:47",24.5,"saleb1"
"7/30/2023 13:02",24.5,"saleb1"
"7/30/2023 13:17",24.5,"saleb1"
"7/30/2023 13:32",24.4,"saleb1"
"7/30/2023 13:47",24.4,"saleb1"
"7/30/2023 14:02",24.4,"saleb1"
"7/30/2023 14:17",24.3,"saleb1"
"7/30/2023 14:32",24.3,"saleb1"
"7/30/2023 14:47",24.2,"saleb1"
"7/30/2023 15:02",24.2,"saleb1"
"7/30/2023 15:17",24.1,"saleb1"
"7/30/2023 15:32",24.1,"saleb1"
"7/30/2023 15:47",24.1,"saleb1"
"7/30/2023 16:02",24,"saleb1"
"7/30/2023 16:17",24,"saleb1"
"7/30/2023 16:32",24,"saleb1"
"7/30/2023 16:47",23.9,"saleb1"
"7/30/2023 17:02",23.9,"saleb1"
"7/30/2023 17:17",23.9,"saleb1"
"7/30/2023 17:32",23.9,"saleb1"
"7/30/2023 17:47",23.9,"saleb1"
"7/30/2023 18:02",23.9,"saleb1"
"7/30/2023 18:17",23.8,"saleb1"
"7/30/2023 18:32",23.8,"saleb1"
"7/30/2023 18:47",23.7,"saleb1"
"7/30/2023 19:02",23.7,"saleb1"
"7/30/2023 19:17",23.7,"saleb1"
"7/30/2023 19:32",23.7,"saleb1"
"7/30/2023 19:47",23.6,"saleb1"
"7/30/2023 20:02",23.6,"saleb1"
"7/30/2023 20:17",23.6,"saleb1"
"7/30/2023 20:32",23.6,"saleb1"
"7/30/2023 20:47",23.6,"saleb1"
"7/30/2023 21:02",23.6,"saleb1"
"7/30/2023 21:17",23.6,"saleb1"
"7/30/2023 21:32",23.5,"saleb1"
"7/30/2023 21:47",23.4,"saleb1"
"7/30/2023 22:02",23.5,"saleb1"
"7/30/2023 22:17",23.6,"saleb1"
"7/30/2023 22:32",23.6,"saleb1"
"7/30/2023 22:47",23.7,"saleb1"
"7/30/2023 23:02",23.7,"saleb1"
"7/30/2023 23:17",23.9,"saleb1"
"7/30/2023 23:32",23.9,"saleb1"
"7/30/2023 23:47",23.8,"saleb1"
"7/31/2023 0:02",23.9,"saleb1"
"7/31/2023 0:17",23.8,"saleb1"
"7/31/2023 0:32",23.8,"saleb1"
"7/31/2023 0:47",23.8,"saleb1"
"7/31/2023 1:02",23.8,"saleb1"
"7/31/2023 1:17",23.7,"saleb1"
"7/31/2023 1:32",23.6,"saleb1"
"7/31/2023 1:47",23.7,"saleb1"
"7/31/2023 2:02",23.6,"saleb1"
"7/31/2023 2:17",23.6,"saleb1"
"7/31/2023 2:32",23.7,"saleb1"
"7/31/2023 2:47",23.7,"saleb1"
"7/31/2023 3:02",23.6,"saleb1"
"7/31/2023 3:17",23.5,"saleb1"
"7/31/2023 3:32",23.6,"saleb1"
"7/31/2023 3:47",23.4,"saleb1"
"7/31/2023 4:02",23.4,"saleb1"
"7/31/2023 4:17",23.3,"saleb1"
"7/31/2023 4:32",23.3,"saleb1"
"7/31/2023 4:47",23.2,"saleb1"
"7/31/2023 5:02",23.2,"saleb1"
"7/31/2023 5:17",23.2,"saleb1"
"7/31/2023 5:32",23.1,"saleb1"
"7/31/2023 5:47",23.2,"saleb1"
"7/31/2023 6:02",23.2,"saleb1"
"7/31/2023 6:17",23.3,"saleb1"
"7/31/2023 6:32",23.4,"saleb1"
"7/31/2023 6:47",23.5,"saleb1"
"7/31/2023 7:02",23.5,"saleb1"
"7/31/2023 7:17",23.6,"saleb1"
"7/31/2023 7:32",23.7,"saleb1"
"7/31/2023 7:47",23.7,"saleb1"
"7/31/2023 8:02",23.8,"saleb1"
"7/31/2023 8:17",23.9,"saleb1"
"7/31/2023 8:32",23.9,"saleb1"
"7/31/2023 8:47",23.8,"saleb1"
"7/31/2023 9:02",23.9,"saleb1"
"7/31/2023 9:17",24,"saleb1"
"7/31/2023 9:32",24.2,"saleb1"
"7/31/2023 9:47",24.4,"saleb1"
"7/31/2023 10:02",24.4,"saleb1"
"7/31/2023 10:17",24.3,"saleb1"
"7/31/2023 10:32",24.4,"saleb1"
"7/31/2023 10:47",24.4,"saleb1"
"7/31/2023 11:02",24.4,"saleb1"
"7/31/2023 11:17",24.4,"saleb1"
"7/31/2023 11:32",24.4,"saleb1"
"7/31/2023 11:47",24.3,"saleb1"
"7/31/2023 12:02",24.3,"saleb1"
"7/31/2023 12:17",24.3,"saleb1"
"7/31/2023 12:32",24.3,"saleb1"
"7/31/2023 12:47",24.3,"saleb1"
"7/31/2023 13:02",24.3,"saleb1"
"7/31/2023 13:17",24.2,"saleb1"
"7/31/2023 13:32",24.3,"saleb1"
"7/31/2023 13:47",24.3,"saleb1"
"7/31/2023 14:02",24.3,"saleb1"
"7/31/2023 14:17",24.3,"saleb1"
"7/31/2023 14:32",24.3,"saleb1"
"7/31/2023 14:47",24.4,"saleb1"
"7/31/2023 15:02",24.3,"saleb1"
"7/31/2023 15:17",24.3,"saleb1"
"7/31/2023 15:32",24.3,"saleb1"
"7/31/2023 15:47",24.2,"saleb1"
"7/31/2023 16:02",24.2,"saleb1"
"7/31/2023 16:17",24.1,"saleb1"
"7/31/2023 16:32",24.1,"saleb1"
"7/31/2023 16:47",24.1,"saleb1"
"7/31/2023 17:02",24,"saleb1"
"7/31/2023 17:17",23.9,"saleb1"
"7/31/2023 17:32",23.8,"saleb1"
"7/31/2023 17:47",23.7,"saleb1"
"7/31/2023 18:02",23.7,"saleb1"
"7/31/2023 18:17",23.6,"saleb1"
"7/31/2023 18:32",23.6,"saleb1"
"7/31/2023 18:47",23.6,"saleb1"
"7/31/2023 19:02",23.6,"saleb1"
"7/31/2023 19:17",23.6,"saleb1"
"7/31/2023 19:32",23.6,"saleb1"
"7/31/2023 19:47",23.6,"saleb1"
"7/31/2023 20:02",23.6,"saleb1"
"7/31/2023 20:17",23.7,"saleb1"
"7/31/2023 20:32",23.6,"saleb1"
"7/31/2023 20:47",23.7,"saleb1"
"7/31/2023 21:02",23.6,"saleb1"
"7/31/2023 21:17",23.5,"saleb1"
"7/31/2023 21:32",23.4,"saleb1"
"7/31/2023 21:47",23.3,"saleb1"
"7/31/2023 22:02",23.1,"saleb1"
"7/31/2023 22:17",23.2,"saleb1"
"7/31/2023 22:32",23.4,"saleb1"
"7/31/2023 22:47",23.7,"saleb1"
"7/31/2023 23:02",23.7,"saleb1"
"7/31/2023 23:17",23.7,"saleb1"
"7/31/2023 23:32",23.6,"saleb1"
"7/31/2023 23:47",23.6,"saleb1"
"8/1/2023 0:02",23.6,"saleb1"
